C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/09/14,04:05:01,0000000299045997,,0000000299045991
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/09/13 04:05:00",1,NSW1,0,53.89876,0,53.89876,0,0,6080.94,-5.85205,5425.2,80,-735.74,0,,,34,,,,,,,,26,,,,,,,,24,,,,,,,,294,,,,,,,,195.93,,,,,,,,204,,,,,,-28.2658,9848.74933,120,6261.40283,6176.8,,28.12,,,,35,,,,,,,,,,,,,,,,,,,40.68406,40.68406,0,29.8,29.8,0,24.00099,24.00099,0,54.35982,54.35982,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,32.81,32.81,0
D,DREGION,,2,"2018/09/13 04:05:00",1,QLD1,0,48.94994,0,48.94994,0,0,5025.46,11.7583,5605.12,0,579.66,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,34,,,,,,,,51,,,,,,,,33,,,,,,10.93403,9845.44262,240,5014.74854,5033.63,,41.88,,,,45,,,,,,,,,,,,,,,,,,,40.68406,40.68406,0,29.8,29.8,0,24.00099,24.00099,0,54.35982,54.35982,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,32.81,32.81,0
D,DREGION,,2,"2018/09/13 04:05:00",1,SA1,0,60.17732,0,60.17732,0,0,1104.44,5.4978,745.01,0,-359.42,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,3.61771,2248.012,80,1116.33899,1109.22,,0,,,,0,,,,,,,,,,,,,,,,,,,40.68406,40.68406,0,29.8,29.8,0,24.00099,24.00099,0,54.35982,54.35982,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,32.81,32.81,0
D,DREGION,,2,"2018/09/13 04:05:00",1,TAS1,0,11.51359,0,11.51359,0,0,956.64,1.38388,1335.59,0,378.94,0,,,100,,,,,,,,99.02,,,,,,,,29.12,,,,,,,,58.71,,,,,,,,65.93,,,,,,,,65.93,,,,,,2.48275,2371.586,0,964.93713,969.16,,50,,,,50,,,,,,,,,,,,,,,,,,,30,30,0,9.4,9.4,0,14.4,14.4,0,21.08359,21.08359,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,8.9,8.9,0
D,DREGION,,2,"2018/09/13 04:05:00",1,VIC1,0,53.91828,0,53.91828,0,0,4065.94,7.35742,4264.72,0,198.79,0,,,119.61,,,,,,,,55,,,,,,,,15,,,,,,,,117.5,,,,,,,,128.22,,,,,,,,94.14,,,,,,10.02284,8068.22705,0,4070.27271,4086.82,,0,,,,0,,,,,,,,,,,,,,,,,,,40.68406,40.68406,0,29.8,29.8,0,24.00099,24.00099,0,54.35982,54.35982,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,32.81,32.81,0
D,DREGION,,2,"2018/09/13 04:10:00",1,NSW1,0,59.5199,0,59.5199,0,0,6123.29,-8.93066,5467.63,80,-735.66,0,,,34,,,,,,,,26,,,,,,,,24,,,,,,,,294,,,,,,,,196,,,,,,,,204,,,,,,0,9847.34401,120,6229.8335,6223.33,,35.12,,,,41.18,,,,,,,,,,,,,,,,,,,47.64926,47.64926,0,29.8,29.8,0,23.06571,23.06571,0,29.7493,29.7493,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,24.98,24.98,0
D,DREGION,,2,"2018/09/13 04:10:00",1,QLD1,0,53.5209,0,53.5209,0,0,5061.07,6.74561,5705.67,0,644.6,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,34,,,,,,,,51,,,,,,,,33,,,,,,0,9845.08422,240,5063.63623,5071.24,,34.88,,,,40,,,,,,,,,,,,,,,,,,,47.64926,47.64926,0,29.8,29.8,0,23.06571,23.06571,0,29.7493,29.7493,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,24.98,24.98,0
D,DREGION,,2,"2018/09/13 04:10:00",1,SA1,0,67.39928,0,67.39928,0,0,1103.31,-1.15393,730.56,0,-372.75,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,3.54677,2233.557,80,1105.46863,1108.48,,0,,,,0,,,,,,,,,,,,,,,,,,,47.64926,47.64926,0,29.8,29.8,0,23.06571,23.06571,0,29.7493,29.7493,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,24.98,24.98,0
D,DREGION,,2,"2018/09/13 04:10:00",1,TAS1,0,11.51359,0,11.51359,0,0,977.04,0.93176,1358.26,0,381.22,0,,,100,,,,,,,,97.85,,,,,,,,27.45,,,,,,,,57.7,,,,,,,,63.3,,,,,,,,63.3,,,,,,8.99095,2374.365,0,979.4856,989.71,,50,,,,48.82,,,,,,,,,,,,,,,,,,,30,30,0,9.4,9.4,0,14.4,14.4,0,21.08359,21.08359,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,8.9,8.9,0
D,DREGION,,2,"2018/09/13 04:10:00",1,VIC1,0,60.04687,0,60.04687,0,0,4125.64,15.61523,4278.57,0,152.93,0,,,119.72,,,,,,,,55,,,,,,,,15,,,,,,,,117,,,,,,,,128,,,,,,,,94,,,,,,11.41326,8081.57275,0,4118.25098,4147.91,,0,,,,0,,,,,,,,,,,,,,,,,,,47.64926,47.64926,0,29.8,29.8,0,23.06571,23.06571,0,29.7493,29.7493,0,0.03,0.03,0,0.07,0.07,0,0.2,0.2,0,24.98,24.98,0
