C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/09/13,04:05:03,0000000299010328,,0000000299010322
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/09/12 04:05:00",1,NSW1,0,53.75,0,53.75,0,0,5987.51,-22.37305,5097.39,318,-1208.12,0,,,57.85,,,,,,,,46,,,,,,,,26,,,,,,,,277.84,,,,,,,,165,,,,,,,,180,,,,,,0,9586.61774,318,6374.08984,6345.14,,18.75,,,,11,,,,,,,,,,,,,,,,,,,3.97254,3.97254,0,5.04746,5.04746,0,14.49,14.49,0,14.49,14.49,0,0.05,0.05,0,0.19,0.19,0,0.8,0.8,0,18.4,18.4,0
D,DREGION,,2,"2018/09/12 04:05:00",1,QLD1,0,51.08818,0,51.08818,0,0,5054.03,21.1604,5616.58,244,318.55,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,34,,,,,,,,139.82,,,,,,,,92.29,,,,,,0,9895.33281,245,5277.18799,5300.12,,50.25,,,,137.93,,,,,,,,,,,,,,,,,,,3.97254,3.97254,0,5.04746,5.04746,0,14.49,14.49,0,14.49,14.49,0,0.05,0.05,0,0.19,0.19,0,0.8,0.8,0,18.4,18.4,0
D,DREGION,,2,"2018/09/12 04:05:00",1,SA1,0,32.12594,0,32.12594,0,0,946.65,-1.94495,1251.29,30,274.63,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,2.59827,2577.712,80,959.44171,985.05,,1,,,,0,,,,,,,,,,,,,,,,,,,3.97254,3.97254,0,5.04746,5.04746,0,14.49,14.49,0,14.49,14.49,0,0.05,0.05,0,0.19,0.19,0,0.8,0.8,0,18.4,18.4,0
D,DREGION,,2,"2018/09/12 04:05:00",1,TAS1,0,36.36,0,36.36,0,0,897.42,1.60974,1025.58,0,128.17,0,,,23.72,,,,,,,,33.4,,,,,,,,33.4,,,,,,,,56.73,,,,,,,,40,,,,,,,,20.2,,,,,,1.99902,2244.715,0,895.66656,898.6,,50,,,,30,,,,,,,,,,,,,,,,,,,4.95,4.95,0,5.04746,5.04746,0,14.49,14.49,0,14.49,14.49,0,0.03,0.03,0,0.05,0.05,0,0.06,0.06,0,14.9,14.9,0
D,DREGION,,2,"2018/09/12 04:05:00",1,VIC1,0,25.80252,0,25.80252,0,0,3624.29,-17.86987,4198.8,0,574.52,0,,,175,,,,,,,,108.06,,,,,,,,14.46,,,,,,,,86.04,,,,,,,,100.04,,,,,,,,108.36,,,,,,9.5048,7820.83948,0,3682.10352,3660.73,,0,,,,0,,,,,,,,,,,,,,,,,,,3.97254,3.97254,0,5.04746,5.04746,0,14.49,14.49,0,14.49,14.49,0,0.05,0.05,0,0.19,0.19,0,0.8,0.8,0,18.4,18.4,0
D,DREGION,,2,"2018/09/12 04:05:00",1,NSW1,1,53.74969,0,53.74969,0,0,5987.51,-22.37305,5058.85,318,-1246.66,0,,,71.58,,,,,,,,46,,,,,,,,26,,,,,,,,293.8,,,,,,,,192,,,,,,,,203,,,,,,0,9586.61774,318,6374.08984,6346.82,,27,,,,30,,,,,,,,,,,,,,,,,,,47.35707,47.35707,0,25,25,0,20.59,20.59,0,42.33912,42.33912,0,0.13,0.13,0,0.19,0.19,0,1.03,1.03,0,25,25,0
D,DREGION,,2,"2018/09/12 04:05:00",1,QLD1,1,50.74923,0,50.74923,0,0,5054.03,21.1604,5650.93,244,352.9,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,34,,,,,,,,51,,,,,,,,33,,,,,,0,9895.33281,245,5277.18799,5300.68,,42,,,,50,,,,,,,,,,,,,,,,,,,47.35707,47.35707,0,25,25,0,20.59,20.59,0,42.33912,42.33912,0,0.13,0.13,0,0.19,0.19,0,1.03,1.03,0,25,25,0
D,DREGION,,2,"2018/09/12 04:05:00",1,SA1,1,36.48001,0,36.48001,0,0,946.65,-1.94495,1331.69,30.4,354.63,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,2.59827,2577.712,80,959.44171,987.82,,1,,,,0,,,,,,,,,,,,,,,,,,,47.35707,47.35707,0,25,25,0,20.59,20.59,0,42.33912,42.33912,0,0.13,0.13,0,0.19,0.19,0,1.03,1.03,0,25,25,0
D,DREGION,,2,"2018/09/12 04:05:00",1,TAS1,1,40.28585,0,40.28585,0,0,897.42,1.60974,1001.38,0,103.96,0,,,0,,,,,,,,9.67,,,,,,,,9.67,,,,,,,,60,,,,,,,,108.26,,,,,,,,83.55,,,,,,1.99902,2244.715,0,895.66656,898.12,,50,,,,50,,,,,,,,,,,,,,,,,,,47.35707,47.35707,0,25,25,0,20.59,20.59,0,21.89892,21.89892,0,0.03,0.03,0,0.05,0.05,0,0,0,0,14.9,14.9,0
D,DREGION,,2,"2018/09/12 04:05:00",1,VIC1,1,34.11707,0,34.11707,0,0,3624.29,-17.86987,4157.15,0,532.87,0,,,185,,,,,,,,131.79,,,,,,,,38.19,,,,,,,,117.69,,,,,,,,95.54,,,,,,,,83.26,,,,,,9.5048,7820.83948,0,3682.10352,3666.55,,0,,,,0,,,,,,,,,,,,,,,,,,,47.35707,47.35707,0,25,25,0,20.59,20.59,0,42.33912,42.33912,0,0.13,0.13,0,0.19,0.19,0,1.03,1.03,0,25,25,0
