C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/07/05,04:05:38,0000000296673890,,0000000296673884
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/07/04 04:05:00",1,NSW1,0,52.5199,0,52.5199,0,0,6902.4,-6.1958,5570.12,40,-1372.28,0,,,128,,,,,,,,55,,,,,,,,52,,,,,,,,349,,,,,,,,234,,,,,,,,173.02,,,,,,-10.56576,12102.52654,40,7015.07178,7001.66,,33,,,,32.02,,,,,,,,,,,,,,,,,,,2,2,0,2.78,2.78,0,7.2002,7.2002,0,7.2002,7.2002,0,0.03,0.03,0,0.14,0.14,0,0.19,0.19,0,13.66708,13.66708,0
D,DREGION,,2,"2018/07/04 04:05:00",1,QLD1,0,51.05312,0,51.05312,0,0,5097.64,12.80273,5553.85,245,211.2,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,25,,,,,,,,88,,,,,,,,82,,,,,,-3.70165,9948,245,5336.08008,5343.25,,10.75,,,,92.91,,,,,,,,,,,,,,,,,,,2,2,0,2.78,2.78,0,7.2002,7.2002,0,7.2002,7.2002,0,0.03,0.03,0,0.14,0.14,0,0.19,0.19,0,13.66708,13.66708,0
D,DREGION,,2,"2018/07/04 04:05:00",1,SA1,0,21.66932,0,21.66932,0,0,1047.79,-0.32074,1132.64,0,84.85,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,22.66873,3020.468,80,1037.25549,1062.18,,40,,,,16,,,,,,,,,,,,,,,,,,,2,2,0,2.78,2.78,0,7.2002,7.2002,0,7.2002,7.2002,0,0.03,0.03,0,0.14,0.14,0,0.19,0.19,0,13.66708,13.66708,0
D,DREGION,,2,"2018/07/04 04:05:00",1,TAS1,0,49.51068,0,49.51068,0,0,993.53,1.71188,1076.17,0,82.64,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,30.37,,,,,,,,46.81,,,,,,,,65.99,,,,,,7.4627,2151.067,0,985.02747,993.91,,32.25,,,,17.75,,,,,,,,,,,,,,,,,,,4.2,4.2,0,4.23,4.23,0,18.92,18.92,0,21.33,21.33,0,0,0,0,0,0,0,0,0,0,4.55,4.55,0
D,DREGION,,2,"2018/07/04 04:05:00",1,VIC1,0,10.5,0,10.5,0,0,3992.43,-11.47607,5119.41,0,1126.97,0,,,127.33,,,,,,,,127.6,,,,,,,,15.84,,,,,,,,65,,,,,,,,58.2,,,,,,,,62,,,,,,16.30207,9424.18006,0,4036.04663,4051.17,,4,,,,0,,,,,,,,,,,,,,,,,,,2,2,0,2.78,2.78,0,7.2002,7.2002,0,7.2002,7.2002,0,0.03,0.03,0,0.14,0.14,0,0.19,0.19,0,13.66708,13.66708,0
D,DREGION,,2,"2018/07/04 04:05:00",1,NSW1,1,48.0203,0,48.0203,0,0,6902.4,-6.1958,5546.79,40,-1395.61,0,,,168,,,,,,,,95,,,,,,,,52,,,,,,,,362.65,,,,,,,,234,,,,,,,,200.44,,,,,,-10.56576,12102.52654,40,7015.07178,7000.17,,40.39,,,,32,,,,,,,,,,,,,,,,,,,2,2,0,3,3,0,9.79,9.79,0,9.79,9.79,0,0.03,0.03,0,0.17,0.17,0,0.79,0.79,0,15,15,0
D,DREGION,,2,"2018/07/04 04:05:00",1,QLD1,1,46.37237,0,46.37237,0,0,5097.64,12.80273,5599.98,245,257.33,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,20,,,,,,,,95.63,,,,,,,,62,,,,,,-3.70165,9948,245,5336.08008,5343.72,,5.03,,,,89.22,,,,,,,,,,,,,,,,,,,2,2,0,3,3,0,9.79,9.79,0,9.79,9.79,0,0.03,0.03,0,0.17,0.17,0,0.79,0.79,0,15,15,0
D,DREGION,,2,"2018/07/04 04:05:00",1,SA1,1,9.00472,0,9.00472,0,0,1047.79,-0.32074,1212.64,0,164.85,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,22.66873,3020.468,80,1037.25549,1059.75,,40,,,,16,,,,,,,,,,,,,,,,,,,2,2,0,3,3,0,9.79,9.79,0,9.79,9.79,0,0.03,0.03,0,0.17,0.17,0,0.79,0.79,0,15,15,0
D,DREGION,,2,"2018/07/04 04:05:00",1,TAS1,1,33.07969,0,33.07969,0,0,993.53,1.71188,1074.47,0,80.94,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,30.16,,,,,,,,53.78,,,,,,,,59.97,,,,,,7.4627,2151.067,0,985.02747,993.89,,30.58,,,,19.42,,,,,,,,,,,,,,,,,,,3.5,3.5,0,4.23,4.23,0,18.92,18.92,0,21.33,21.33,0,0,0,0,0,0,0,0,0,0,4.55,4.55,0
D,DREGION,,2,"2018/07/04 04:05:00",1,VIC1,1,23.53807,0,23.53807,0,0,3992.43,-11.47607,5007.8,0,1015.37,0,,,87.33,,,,,,,,89.27,,,,,,,,17.51,,,,,,,,60,,,,,,,,45,,,,,,,,62,,,,,,16.30207,9424.18006,0,4036.04663,4044.15,,4,,,,0,,,,,,,,,,,,,,,,,,,2,2,0,3,3,0,9.79,9.79,0,9.79,9.79,0,0.03,0.03,0,0.17,0.17,0,0.79,0.79,0,15,15,0
