C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/07/18,04:05:27,0000000297099394,,0000000297099388
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/07/17 04:05:00",1,NSW1,0,52.52,0,52.52,0,0,7338.38,-1.00684,6164.62,40,-1213.75,0,,,54,,,,,,,,12,,,,,,,,12,,,,,,,,364,,,,,,,,222,,,,,,,,213,,,,,,0,11621.72492,40,7432.09814,7426,,32.5,,,,32.03,,,,,,,,,,,,,,,,,,,2.75,2.75,0,2.95,2.95,0,10.9,10.9,0,10.9,10.9,0,0.02,0.02,0,0.03,0.03,0,0.02,0.02,0,14.95,14.95,0
D,DREGION,,2,"2018/07/17 04:05:00",1,QLD1,0,51.47004,0,51.47004,0,0,5314.05,17.86523,5469.18,0,155.13,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,59,,,,,,,,45,,,,,,4.93481,9518.733,240,5291.86572,5314.18,,33.5,,,,82.9,,,,,,,,,,,,,,,,,,,2.75,2.75,0,2.95,2.95,0,10.9,10.9,0,10.9,10.9,0,0.02,0.02,0,0.03,0.03,0,0.02,0.02,0,14.95,14.95,0
D,DREGION,,2,"2018/07/17 04:05:00",1,SA1,0,20.76343,0,20.76343,0,0,914.11,-5.20484,1137.95,10,213.84,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,3421.573,80,971.19446,928.71,,0,,,,18,,,,,,,,,,,,,,,,,,,2.75,2.75,0,2.95,2.95,0,10.9,10.9,0,10.9,10.9,0,0.02,0.02,0,0.03,0.03,0,0.02,0.02,0,14.95,14.95,0
D,DREGION,,2,"2018/07/17 04:05:00",1,TAS1,0,22.58938,0,22.58938,0,0,1057.88,1.77094,1379.1,0,321.22,0,,,180.74,,,,,,,,132.38,,,,,,,,18.28,,,,,,,,43.22,,,,,,,,89.43,,,,,,,,44.04,,,,,,8.75936,2375.303,0,1056.92444,1066.8,,50,,,,0,,,,,,,,,,,,,,,,,,,2.75,2.75,0,2.95,2.95,0,10.9,10.9,0,10.9,10.9,0,0.02,0.02,0,0.03,0.03,0,0.02,0.02,0,1,1,0
D,DREGION,,2,"2018/07/17 04:05:00",1,VIC1,0,10.5,0,10.5,0,0,4056.36,-13.60693,4678.37,0,622.01,0,,,15,,,,,,,,15,,,,,,,,15,,,,,,,,58,,,,,,,,45.86,,,,,,,,70.24,,,,,,0,8743.0669,0,4124.76563,4093.53,,4,,,,4,,,,,,,,,,,,,,,,,,,2.75,2.75,0,2.95,2.95,0,10.9,10.9,0,10.9,10.9,0,0.02,0.02,0,0.03,0.03,0,0.02,0.02,0,14.95,14.95,0
D,DREGION,,2,"2018/07/17 04:05:00",1,NSW1,1,52.52,0,52.52,0,0,7338.38,-1.00684,6121.98,40,-1256.4,0,,,54,,,,,,,,12,,,,,,,,12,,,,,,,,364,,,,,,,,222,,,,,,,,213,,,,,,0,11621.72492,40,7432.09814,7430.71,,42,,,,42,,,,,,,,,,,,,,,,,,,2.75,2.75,0,2.95,2.95,0,10.82873,10.82873,0,10.82873,10.82873,0,0.02,0.02,0,0.03,0.03,0,0.02,0.02,0,14.55381,14.55381,0
D,DREGION,,2,"2018/07/17 04:05:00",1,QLD1,1,51.79496,0,51.79496,0,0,5314.05,17.86523,5468.34,0,154.3,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,59,,,,,,,,45,,,,,,4.93481,9518.733,240,5291.86572,5314.18,,24,,,,85,,,,,,,,,,,,,,,,,,,2.75,2.75,0,2.95,2.95,0,10.82873,10.82873,0,10.82873,10.82873,0,0.02,0.02,0,0.03,0.03,0,0.02,0.02,0,14.55381,14.55381,0
D,DREGION,,2,"2018/07/17 04:05:00",1,SA1,1,7.25178,0,7.25178,0,0,914.11,-5.20484,1317.95,9.6,394.24,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,3421.573,80,971.19446,936.79,,0,,,,18,,,,,,,,,,,,,,,,,,,2.75,2.75,0,2.95,2.95,0,10.82873,10.82873,0,10.82873,10.82873,0,0.02,0.02,0,0.03,0.03,0,0.02,0.02,0,14.55381,14.55381,0
D,DREGION,,2,"2018/07/17 04:05:00",1,TAS1,1,8.09873,0,8.09873,0,0,1057.88,1.77094,1367.55,0,309.66,0,,,180.74,,,,,,,,132.38,,,,,,,,18.28,,,,,,,,10.36,,,,,,,,87.48,,,,,,,,38.48,,,,,,8.75936,2375.303,0,1056.92444,1066.14,,50,,,,10,,,,,,,,,,,,,,,,,,,2.75,2.75,0,2.95,2.95,0,10.82873,10.82873,0,10.82873,10.82873,0,0.02,0.02,0,0.03,0.03,0,0.02,0.02,0,1,1,0
D,DREGION,,2,"2018/07/17 04:05:00",1,VIC1,1,25.38745,0,25.38745,0,0,4056.36,-13.60693,4586.7,0,530.34,0,,,15,,,,,,,,15,,,,,,,,15,,,,,,,,68,,,,,,,,47,,,,,,,,75,,,,,,0,8743.0669,0,4124.76563,4114.69,,4,,,,4,,,,,,,,,,,,,,,,,,,2.75,2.75,0,2.95,2.95,0,10.82873,10.82873,0,10.82873,10.82873,0,0.02,0.02,0,0.03,0.03,0,0.02,0.02,0,14.55381,14.55381,0
