C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/08/21,04:05:03,0000000298234475,,0000000298234469
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/08/20 04:05:00",1,NSW1,0,63.01,0,63.01,0,0,6780.8,-16.12793,5799.68,120,-1101.12,0,,,104.55,,,,,,,,10,,,,,,,,30.82,,,,,,,,310.01,,,,,,,,154.13,,,,,,,,152.19,,,,,,0.52331,10055.51708,120,6944.03174,6922.53,,59,,,,31.02,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.95,4.95,0,9.79,9.79,0,10.68371,10.68371,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,8.99,8.99,0
D,DREGION,,2,"2018/08/20 04:05:00",1,QLD1,0,57.21375,0,57.21375,0,0,5130.85,14.98486,5728.86,0,598.01,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,18,,,,,,,,111.22,,,,,,,,84.22,,,,,,3.73928,10197,240,5122.99023,5139.09,,11,,,,78.98,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.95,4.95,0,9.79,9.79,0,10.68371,10.68371,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,8.99,8.99,0
D,DREGION,,2,"2018/08/20 04:05:00",1,SA1,0,52.14486,0,52.14486,0,0,1222.35,-2.42027,798.98,40,-463.37,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-3.03705,2684.98,80,1254.57056,1283.19,,0,,,,0,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.95,4.95,0,9.79,9.79,0,10.68371,10.68371,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,8.99,8.99,0
D,DREGION,,2,"2018/08/20 04:05:00",1,TAS1,0,32.16993,0,32.16993,0,0,1169,1.60059,1556.89,0,387.89,0,,,96.92,,,,,,,,101.28,,,,,,,,0,,,,,,,,28.46,,,,,,,,43.06,,,,,,,,35,,,,,,2.77504,2356.049,0,1176.60742,1182.13,,50,,,,20,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.95,4.95,0,9.79,9.79,0,10.68371,10.68371,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,3.95,3.95,0
D,DREGION,,2,"2018/08/20 04:05:00",1,VIC1,0,16.13136,0,16.13136,0,0,4207.92,-6.22705,4923.04,0,715.11,0,,,55,,,,,,,,55,,,,,,,,15,,,,,,,,144,,,,,,,,112,,,,,,,,105,,,,,,-11.00576,8828.14601,0,4289.87109,4280.5,,0,,,,0,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.95,4.95,0,9.79,9.79,0,10.68371,10.68371,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,8.99,8.99,0
D,DREGION,,2,"2018/08/20 04:10:00",1,NSW1,0,63.01,0,63.01,0,0,6813.74,-0.99023,5837.17,120,-1096.57,0,,,105.09,,,,,,,,10,,,,,,,,28.92,,,,,,,,313,,,,,,,,154.66,,,,,,,,164.22,,,,,,13.92365,10044.04937,120,6947.32861,6954.61,,60,,,,37.16,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.99,4.99,0,14.48928,14.48928,0,14.48928,14.48928,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,12.51443,12.51443,0
D,DREGION,,2,"2018/08/20 04:10:00",1,QLD1,0,57.22206,0,57.22206,0,0,5141.43,-4.15479,5736.52,0,595.09,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,18,,,,,,,,102.3,,,,,,,,73,,,,,,0,10197,240,5156.1333,5149.57,,10,,,,87.5,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.99,4.99,0,14.48928,14.48928,0,14.48928,14.48928,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,12.51443,12.51443,0
D,DREGION,,2,"2018/08/20 04:10:00",1,SA1,0,48.38082,0,48.38082,0,0,1185.95,-8.53294,794.64,40,-431.31,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2680.635,80,1252.6864,1249.82,,0,,,,0,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.99,4.99,0,14.48928,14.48928,0,14.48928,14.48928,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,12.51443,12.51443,0
D,DREGION,,2,"2018/08/20 04:10:00",1,TAS1,0,36.25,0,36.25,0,0,1174.1,1.33221,1557.29,0,383.19,0,,,95.37,,,,,,,,98.89,,,,,,,,0,,,,,,,,30,,,,,,,,55.26,,,,,,,,35,,,,,,5.33811,2356.427,0,1182.24292,1186.91,,50,,,,20,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.95,4.95,0,14.48928,14.48928,0,14.48928,14.48928,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,3.95,3.95,0
D,DREGION,,2,"2018/08/20 04:10:00",1,VIC1,0,24.00377,0,24.00377,0,0,4281.5,-0.94434,4975.14,0,693.64,0,,,55,,,,,,,,55,,,,,,,,15,,,,,,,,121,,,,,,,,103,,,,,,,,99,,,,,,14.15274,8853.1392,0,4341.10059,4359.85,,0,,,,0,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.99,4.99,0,14.48928,14.48928,0,14.48928,14.48928,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,12.51443,12.51443,0
D,DREGION,,2,"2018/08/20 04:15:00",1,NSW1,0,63.01,0,63.01,0,0,6829.34,24.20557,5955.27,120,-994.07,0,,,110,,,,,,,,10,,,,,,,,28.21,,,,,,,,300.58,,,,,,,,154.13,,,,,,,,144.13,,,,,,24.18355,10033.76337,120,6925.17676,6966.17,,40,,,,25.59,,,,,,,,,,,,,,,,,,,3.49,3.49,0,4.95,4.95,0,9.79,9.79,0,11.09023,11.09023,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,11.80968,11.80968,0
D,DREGION,,2,"2018/08/20 04:15:00",1,QLD1,0,57.62028,0,57.62028,0,0,5173.83,-14.87451,5744.69,0,570.86,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,23,,,,,,,,124.92,,,,,,,,90.92,,,,,,0,10197,240,5197.74707,5180.93,,30,,,,84.41,,,,,,,,,,,,,,,,,,,3.49,3.49,0,4.95,4.95,0,9.79,9.79,0,11.09023,11.09023,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,11.80968,11.80968,0
D,DREGION,,2,"2018/08/20 04:15:00",1,SA1,0,59.82352,0,59.82352,0,0,1205.97,-4.01487,793.3,40,-452.67,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2679.301,80,1276.48999,1261.06,,0,,,,0,,,,,,,,,,,,,,,,,,,3.49,3.49,0,4.95,4.95,0,9.79,9.79,0,11.09023,11.09023,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,11.80968,11.80968,0
D,DREGION,,2,"2018/08/20 04:15:00",1,TAS1,0,13.17609,0,13.17609,0,0,1186.01,1.02673,1539.14,0,353.13,0,,,79.26,,,,,,,,96.07,,,,,,,,0,,,,,,,,30,,,,,,,,24.55,,,,,,,,35,,,,,,5.8496,2355.141,0,1192.5437,1196.85,,50,,,,20,,,,,,,,,,,,,,,,,,,3.49,3.49,0,4.95,4.95,0,9.79,9.79,0,11.09023,11.09023,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,3.95,3.95,0
D,DREGION,,2,"2018/08/20 04:15:00",1,VIC1,0,-20.97445,0,-20.97445,0,0,4242.95,11.78418,4870.61,0,627.66,0,,,63.93,,,,,,,,55,,,,,,,,15,,,,,,,,144,,,,,,,,112,,,,,,,,101.55,,,,,,0,8857.17334,0,4318.99463,4298,,0,,,,0,,,,,,,,,,,,,,,,,,,3.49,3.49,0,4.95,4.95,0,9.79,9.79,0,11.09023,11.09023,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,11.80968,11.80968,0
D,DREGION,,2,"2018/08/20 04:20:00",1,NSW1,0,61.0001,0,61.0001,0,0,6777.74,28.78467,5881.77,120,-1015.97,0,,,101.96,,,,,,,,19.24,,,,,,,,28.1,,,,,,,,307,,,,,,,,154.66,,,,,,,,145.42,,,,,,0,10016.47065,120,6887.12549,6913.26,,40,,,,40,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.95,4.95,0,13.62139,13.62139,0,13.62139,13.62139,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,14.95,14.95,0
D,DREGION,,2,"2018/08/20 04:20:00",1,QLD1,0,56.4102,0,56.4102,0,0,5236.36,2.9375,5734.82,0,498.46,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,23,,,,,,,,125,,,,,,,,91,,,,,,-7.49327,10197,240,5248.45605,5241.82,,30,,,,93.7,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.95,4.95,0,13.62139,13.62139,0,13.62139,13.62139,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,14.95,14.95,0
D,DREGION,,2,"2018/08/20 04:20:00",1,SA1,0,47.71841,0,47.71841,0,0,1192.03,-1.44285,796.57,40,-435.45,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-4.85301,2682.572,80,1255.27454,1254.29,,0,,,,0,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.95,4.95,0,13.62139,13.62139,0,13.62139,13.62139,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,14.95,14.95,0
D,DREGION,,2,"2018/08/20 04:20:00",1,TAS1,0,35.96139,0,35.96139,0,0,1204.6,2.02917,1559.48,0,354.88,0,,,100,,,,,,,,90.53,,,,,,,,0,,,,,,,,30,,,,,,,,32.04,,,,,,,,35,,,,,,4.56511,2354.516,0,1208.24731,1215.55,,50,,,,13.14,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.95,4.95,0,13.62139,13.62139,0,13.62139,13.62139,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,3.95,3.95,0
D,DREGION,,2,"2018/08/20 04:20:00",1,VIC1,0,24.4919,0,24.4919,0,0,4254.48,8.21777,4980.91,0,726.43,0,,,55,,,,,,,,55,,,,,,,,15,,,,,,,,119,,,,,,,,102.14,,,,,,,,98.43,,,,,,-14.35138,8856.91041,0,4321.45459,4328.64,,0,,,,0,,,,,,,,,,,,,,,,,,,4.6,4.6,0,4.95,4.95,0,13.62139,13.62139,0,13.62139,13.62139,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,14.95,14.95,0
D,DREGION,,2,"2018/08/20 04:25:00",1,NSW1,0,63.01,0,63.01,0,0,6790.03,3.95898,5965.24,120,-944.79,0,,,110,,,,,,,,10,,,,,,,,28.46,,,,,,,,300.06,,,,,,,,154.13,,,,,,,,143.6,,,,,,12.74126,10019.47036,120,6911.46289,6924.28,,40,,,,26,,,,,,,,,,,,,,,,,,,2.78025,2.78025,0,4.95,4.95,0,9.79,9.79,0,11.48174,11.48174,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,10.70841,10.70841,0
D,DREGION,,2,"2018/08/20 04:25:00",1,QLD1,0,58.01179,0,58.01179,0,0,5198.06,-8.2627,5725.16,0,527.1,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,23,,,,,,,,126.71,,,,,,,,92.71,,,,,,-6.68626,10197,240,5220.21631,5204.29,,30,,,,84,,,,,,,,,,,,,,,,,,,2.78025,2.78025,0,4.95,4.95,0,9.79,9.79,0,11.48174,11.48174,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,10.70841,10.70841,0
D,DREGION,,2,"2018/08/20 04:25:00",1,SA1,0,56.71723,0,56.71723,0,0,1211.86,7.14235,800.23,40,-451.63,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-5.99872,2686.234,80,1275.73438,1267.69,,0,,,,0,,,,,,,,,,,,,,,,,,,2.78025,2.78025,0,4.95,4.95,0,9.79,9.79,0,11.48174,11.48174,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,10.70841,10.70841,0
D,DREGION,,2,"2018/08/20 04:25:00",1,TAS1,0,24.28565,0,24.28565,0,0,1211.28,0.18658,1538.9,0,327.62,0,,,79.26,,,,,,,,95.52,,,,,,,,0,,,,,,,,30,,,,,,,,22.47,,,,,,,,35,,,,,,5.04305,2355.895,0,1216.89355,1220.57,,50,,,,20,,,,,,,,,,,,,,,,,,,2.78025,2.78025,0,4.95,4.95,0,9.79,9.79,0,11.48174,11.48174,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,3.95,3.95,0
D,DREGION,,2,"2018/08/20 04:25:00",1,VIC1,0,-0.00028,0,-0.00028,0,0,4228.39,-6.85986,4872.09,0,643.7,0,,,63.23,,,,,,,,55,,,,,,,,15,,,,,,,,144,,,,,,,,112,,,,,,,,100,,,,,,-14.52989,8858.12261,0,4332.58154,4284.8,,0,,,,0,,,,,,,,,,,,,,,,,,,2.78025,2.78025,0,4.95,4.95,0,9.79,9.79,0,11.48174,11.48174,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,10.70841,10.70841,0
D,DREGION,,2,"2018/08/20 04:30:00",1,NSW1,0,58.35466,0,58.35466,0,0,6812.83,-4.73682,5878.87,120,-1053.96,0,,,103.73,,,,,,,,10,,,,,,,,28.14,,,,,,,,307,,,,,,,,154.66,,,,,,,,144.66,,,,,,0,10027.75465,120,6954.92676,6950.27,,30,,,,38.01,,,,,,,,,,,,,,,,,,,3.49,3.49,0,4.95,4.95,0,9.8343,9.8343,0,9.8343,9.8343,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,4,4,0
D,DREGION,,2,"2018/08/20 04:30:00",1,QLD1,0,53.73013,0,53.73013,0,0,5190.87,8.48291,5703.87,0,513,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,23,,,,,,,,130,,,,,,,,96,,,,,,-5.56904,10197,240,5195.45313,5196.73,,0,,,,98.7,,,,,,,,,,,,,,,,,,,3.49,3.49,0,4.95,4.95,0,9.8343,9.8343,0,9.8343,9.8343,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,4,4,0
D,DREGION,,2,"2018/08/20 04:30:00",1,SA1,0,42.37553,0,42.37553,0,0,1186.56,3.89601,799.4,0,-387.15,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-5.62947,2685.404,80,1245.31104,1211.98,,40,,,,0,,,,,,,,,,,,,,,,,,,3.49,3.49,0,4.95,4.95,0,9.8343,9.8343,0,9.8343,9.8343,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,4,4,0
D,DREGION,,2,"2018/08/20 04:30:00",1,TAS1,0,32.1743,0,32.1743,0,0,1211.52,-0.11981,1558.25,0,346.73,0,,,100,,,,,,,,101.51,,,,,,,,0,,,,,,,,30,,,,,,,,30.14,,,,,,,,35,,,,,,6.13708,2354.651,0,1215.2688,1221.95,,50,,,,14.4,,,,,,,,,,,,,,,,,,,3.49,3.49,0,4.95,4.95,0,9.8343,9.8343,0,9.8343,9.8343,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,3.95,3.95,0
D,DREGION,,2,"2018/08/20 04:30:00",1,VIC1,0,19.03061,0,19.03061,0,0,4249.65,-6.58057,4970.17,0,720.52,0,,,55,,,,,,,,55,,,,,,,,15,,,,,,,,117,,,,,,,,101.29,,,,,,,,96.43,,,,,,-6.67906,8844.16653,0,4323.78711,4329.63,,0,,,,0,,,,,,,,,,,,,,,,,,,3.49,3.49,0,4.95,4.95,0,9.8343,9.8343,0,9.8343,9.8343,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,4,4,0
D,DREGION,,2,"2018/08/20 04:35:00",1,NSW1,0,63.01,0,63.01,0,0,6820.74,10.82422,5991.58,120,-949.17,0,,,110,,,,,,,,23.71,,,,,,,,27.56,,,,,,,,298.7,,,,,,,,151.71,,,,,,,,141.71,,,,,,0,10222.94036,120,6947.84668,6954.05,,30,,,,26.88,,,,,,,,,,,,,,,,,,,2.78,2.78,0,3.6486,3.6486,0,9.79,9.79,0,11.89846,11.89846,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,4,4,0
D,DREGION,,2,"2018/08/20 04:35:00",1,QLD1,0,58.4286,0,58.4286,0,0,5257.96,12.50391,5725.38,0,467.43,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,23,,,,,,,,129.6,,,,,,,,95.6,,,,,,0,10203,240,5251.40088,5262.67,,0,,,,83.12,,,,,,,,,,,,,,,,,,,2.78,2.78,0,3.6486,3.6486,0,9.79,9.79,0,11.89846,11.89846,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,4,4,0
D,DREGION,,2,"2018/08/20 04:35:00",1,SA1,0,52.83638,0,52.83638,0,0,1237.04,-1.25133,803.1,0,-433.94,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2689.095,80,1274.2417,1257.93,,40,,,,0,,,,,,,,,,,,,,,,,,,2.78,2.78,0,3.6486,3.6486,0,9.79,9.79,0,11.89846,11.89846,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,4,4,0
D,DREGION,,2,"2018/08/20 04:35:00",1,TAS1,0,28.84488,0,28.84488,0,0,1208.55,1.59149,1536.6,0,328.05,0,,,79.26,,,,,,,,82.42,,,,,,,,0,,,,,,,,30,,,,,,,,20,,,,,,,,35,,,,,,7.40542,2352.498,0,1211.28711,1217.87,,50,,,,20,,,,,,,,,,,,,,,,,,,2.78,2.78,0,3.6486,3.6486,0,9.79,9.79,0,11.89846,11.89846,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,3.95,3.95,0
D,DREGION,,2,"2018/08/20 04:35:00",1,VIC1,0,8.95018,0,8.95018,0,0,4204.13,4.00049,4909.82,0,705.69,0,,,64.46,,,,,,,,55,,,,,,,,15,,,,,,,,144,,,,,,,,112,,,,,,,,97,,,,,,9.03847,8837.41106,0,4274.54297,4273.95,,0,,,,0,,,,,,,,,,,,,,,,,,,2.78,2.78,0,3.6486,3.6486,0,9.79,9.79,0,11.89846,11.89846,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,4,4,0
D,DREGION,,2,"2018/08/20 04:40:00",1,NSW1,0,62.43072,0,62.43072,0,0,6863.37,24.11035,6029.46,120,-953.91,0,,,100.58,,,,,,,,10,,,,,,,,26.66,,,,,,,,307,,,,,,,,154.66,,,,,,,,144.66,,,,,,5.72492,10219.24336,120,6969.4917,6996.08,,30,,,,29.82,,,,,,,,,,,,,,,,,,,3.49,3.49,0,4.95,4.95,0,13.91,13.91,0,13.91,13.91,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,4,4,0
D,DREGION,,2,"2018/08/20 04:40:00",1,QLD1,0,58.29127,0,58.29127,0,0,5268.19,-16.59668,5697.74,0,429.55,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,23,,,,,,,,128.91,,,,,,,,94.91,,,,,,-1.04713,10203,240,5291.28027,5272.07,,0,,,,112.07,,,,,,,,,,,,,,,,,,,3.49,3.49,0,4.95,4.95,0,13.91,13.91,0,13.91,13.91,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,4,4,0
D,DREGION,,2,"2018/08/20 04:40:00",1,SA1,0,47.83129,0,47.83129,0,0,1215.07,-6.53942,800.35,0,-414.72,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-9.83883,2686.354,80,1252.64221,1239.26,,40,,,,0,,,,,,,,,,,,,,,,,,,3.49,3.49,0,4.95,4.95,0,13.91,13.91,0,13.91,13.91,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,4,4,0
D,DREGION,,2,"2018/08/20 04:40:00",1,TAS1,0,36.25,0,36.25,0,0,1211.32,3.48267,1559.87,0,348.55,0,,,100,,,,,,,,97.32,,,,,,,,0,,,,,,,,30,,,,,,,,28.8,,,,,,,,35,,,,,,7.64467,2350.161,0,1210.43823,1221.87,,50,,,,8.39,,,,,,,,,,,,,,,,,,,3.49,3.49,0,4.95,4.95,0,13.91,13.91,0,13.91,13.91,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,3.95,3.95,0
D,DREGION,,2,"2018/08/20 04:40:00",1,VIC1,0,23.92632,0,23.92632,0,0,4235.49,16.26514,4955.46,0,719.97,0,,,55,,,,,,,,55,,,,,,,,15,,,,,,,,116,,,,,,,,100.86,,,,,,,,94.66,,,,,,-1.74589,8828.46411,0,4292.02246,4313.62,,0,,,,0,,,,,,,,,,,,,,,,,,,3.49,3.49,0,4.95,4.95,0,13.91,13.91,0,13.91,13.91,0,0.03,0.03,0,0.07,0.07,0,0.15,0.15,0,4,4,0
