C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/06/03,04:05:24,0000000295436032,,0000000295436026
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/06/02 04:05:00",1,NSW1,0,71.7321,0,71.7321,0,0,6595.51,-9.76953,6117.06,120,-598.46,0,,,91.35,,,,,,,,114.35,,,,,,,,68.35,,,,,,,,329.91,,,,,,,,298.9,,,,,,,,288.85,,,,,,0,11015.01241,120,6763.27197,6759.83,,40.56,,,,83.71,,,,,,,,,,,,,,,,,,,13.4,13.4,0,19.99,19.99,0,27.81,27.81,0,27.81,27.81,0,0.05,0.05,0,0.19,0.19,0,0.44,0.44,0,18,18,0
D,DREGION,,2,"2018/06/02 04:05:00",1,QLD1,0,61.95949,0,61.95949,0,0,5275.38,-2.31396,6229.52,0,954.14,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,33,,,,,,,,120,,,,,,,,76,,,,,,-1.69627,9903,240,5298.2793,5297.02,,56.44,,,,114.38,,,,,,,,,,,,,,,,,,,13.4,13.4,0,19.99,19.99,0,27.81,27.81,0,27.81,27.81,0,0.05,0.05,0,0.19,0.19,0,0.44,0.44,0,18,18,0
D,DREGION,,2,"2018/06/02 04:05:00",1,SA1,0,85.72206,0,85.72206,0,0,1109.12,-6.3727,821.88,21,-308.25,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2204.846,80,1133.20093,1142.02,,19,,,,0,,,,,,,,,,,,,,,,,,,13.4,13.4,0,19.99,19.99,0,27.81,27.81,0,27.81,27.81,0,0.05,0.05,0,0.19,0.19,0,0.44,0.44,0,18,18,0
D,DREGION,,2,"2018/06/02 04:05:00",1,TAS1,0,78.34,0,78.34,0,0,1152.34,1.21466,1152.34,0,0,0,,,17.82,,,,,,,,82.57,,,,,,,,66.06,,,,,,,,35.78,,,,,,,,106.71,,,,,,,,85.37,,,,,,0.50359,2203.758,0,1150.62439,1152.34,,50,,,,50,,,,,,,,,,,,,,,,,,,8,8,0,4,4,0,8,8,0,8,8,0,0.02,0.02,0,0.18,0.18,0,0.17,0.17,0,1.5,1.5,0
D,DREGION,,2,"2018/06/02 04:05:00",1,VIC1,0,76.3021,0,76.3021,0,0,4333.34,12.04395,4376.43,0,43.09,0,,,165.36,,,,,,,,100.68,,,,,,,,30.02,,,,,,,,67,,,,,,,,49.95,,,,,,,,60,,,,,,0,7802.435,0,4331.47217,4346.02,,4,,,,2,,,,,,,,,,,,,,,,,,,13.4,13.4,0,19.99,19.99,0,27.81,27.81,0,27.81,27.81,0,0.05,0.05,0,0.19,0.19,0,0.44,0.44,0,18,18,0
D,DREGION,,2,"2018/06/02 04:10:00",1,NSW1,0,73.81,0,73.81,0,0,6593.27,-7.33838,6153.97,120,-559.3,0,,,91,,,,,,,,114,,,,,,,,68,,,,,,,,304.77,,,,,,,,273.98,,,,,,,,292.28,,,,,,3.53279,11006.25902,120,6754.7002,6747.16,,40,,,,92.2,,,,,,,,,,,,,,,,,,,14.95,14.95,0,21.02642,21.02642,0,28.4,28.4,0,28.4,28.4,0,0.05,0.05,0,0.17,0.17,0,0.44,0.44,0,15,15,0
D,DREGION,,2,"2018/06/02 04:10:00",1,QLD1,0,64.78,0,64.78,0,0,5379.66,-4.17188,6235.17,0,855.5,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,33,,,,,,,,116.43,,,,,,,,76,,,,,,12.52387,9903,240,5388.16455,5396.17,,43,,,,129,,,,,,,,,,,,,,,,,,,14.95,14.95,0,21.02642,21.02642,0,28.4,28.4,0,28.4,28.4,0,0.05,0.05,0,0.17,0.17,0,0.44,0.44,0,15,15,0
D,DREGION,,2,"2018/06/02 04:10:00",1,SA1,0,87.60034,0,87.60034,0,0,1096.14,1.00377,803.01,7,-300.13,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,25.87,,,,,,,,63,,,,,,-6.97176,2198.434,80,1135.59961,1114.51,,33,,,,0,,,,,,,,,,,,,,,,,,,14.95,14.95,0,21.02642,21.02642,0,28.4,28.4,0,28.4,28.4,0,0.05,0.05,0,0.17,0.17,0,0.44,0.44,0,15,15,0
D,DREGION,,2,"2018/06/02 04:10:00",1,TAS1,0,78.34,0,78.34,0,0,1159.88,1.06287,1159.88,0,0,0,,,17.54,,,,,,,,81.87,,,,,,,,65.49,,,,,,,,38.62,,,,,,,,109.96,,,,,,,,87.97,,,,,,6.65116,2203.695,0,1152.1676,1159.88,,50,,,,50,,,,,,,,,,,,,,,,,,,8,8,0,4,4,0,8,8,0,8,8,0,0.01,0.01,0,0.18,0.18,0,0.17,0.17,0,1.5,1.5,0
D,DREGION,,2,"2018/06/02 04:10:00",1,VIC1,0,77.95911,0,77.95911,0,0,4312.25,15.19824,4389.68,0,77.43,0,,,163.74,,,,,,,,98.19,,,,,,,,29.13,,,,,,,,73.31,,,,,,,,75,,,,,,,,60,,,,,,-1.98522,7805.683,0,4311.66162,4324,,4,,,,2,,,,,,,,,,,,,,,,,,,14.95,14.95,0,21.02642,21.02642,0,28.4,28.4,0,28.4,28.4,0,0.05,0.05,0,0.17,0.17,0,0.44,0.44,0,15,15,0
