C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/06/18,04:05:33,0000000296098688,,0000000296098682
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/06/17 04:05:00",1,NSW1,0,18.48688,0,18.48688,0,0,6409.97,-5.32617,5398.48,120,-1131.48,0,,,68,,,,,,,,84.58,,,,,,,,46.61,,,,,,,,304.15,,,,,,,,168.2,,,,,,,,143.2,,,,,,2.3266,11285.48446,120,6582.80371,6575.33,,23,,,,20.87,,,,,,,,,,,,,,,,,,,2,2,0,3,3,0,14.49,14.49,0,14.49,14.49,0,0.03,0.03,0,0.15,0.15,0,0.44,0.44,0,18,18,0
D,DREGION,,2,"2018/06/17 04:05:00",1,QLD1,0,17.99494,0,17.99494,0,0,5129.84,10.82568,5384.21,0,254.37,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,23,,,,,,,,62.04,,,,,,,,16.08,,,,,,0,9868.009,240,5119.22656,5129.97,,26.98,,,,68.68,,,,,,,,,,,,,,,,,,,2,2,0,3,3,0,14.49,14.49,0,14.49,14.49,0,0.03,0.03,0,0.15,0.15,0,0.44,0.44,0,18,18,0
D,DREGION,,2,"2018/06/17 04:05:00",1,SA1,0,15.80213,0,15.80213,0,0,902.58,-2.63356,1049.73,0,147.15,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2535.727,80,919.33289,902.7,,40,,,,0,,,,,,,,,,,,,,,,,,,2,2,0,3,3,0,14.49,14.49,0,14.49,14.49,0,0.03,0.03,0,0.15,0.15,0,0.44,0.44,0,18,18,0
D,DREGION,,2,"2018/06/17 04:05:00",1,TAS1,0,53.04611,0,53.04611,0,0,1005.34,2.42413,1081.67,0,76.33,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,21.63,,,,,,,,58.99,,,,,,,,77.62,,,,,,0.57716,2175.666,0,1003.68732,1005.64,,26.02,,,,38.3,,,,,,,,,,,,,,,,,,,15,15,0,7,7,0,23,23,0,23,23,0,0,0,0,0,0,0,0,0,0,6,6,0
D,DREGION,,2,"2018/06/17 04:05:00",1,VIC1,0,16.15003,0,16.15003,0,0,3913.53,-3.66138,4625.38,0,711.85,0,,,184.29,,,,,,,,110,,,,,,,,40,,,,,,,,53,,,,,,,,47,,,,,,,,55.34,,,,,,0,8572.886,0,3931.34863,3925.81,,4,,,,2.16,,,,,,,,,,,,,,,,,,,2,2,0,3,3,0,14.49,14.49,0,14.49,14.49,0,0.03,0.03,0,0.15,0.15,0,0.44,0.44,0,18,18,0
D,DREGION,,2,"2018/06/17 04:05:00",1,NSW1,1,14.08365,0,14.08365,0,0,6409.97,-5.32617,5367.5,120,-1162.46,0,,,68.33,,,,,,,,75.59,,,,,,,,37.63,,,,,,,,289,,,,,,,,162.35,,,,,,,,148.89,,,,,,2.3266,11285.48446,120,6582.80371,6581.23,,23,,,,26.58,,,,,,,,,,,,,,,,,,,9.7,9.7,0,9.5,9.5,0,18.89,18.89,0,23.98,23.98,0,0.03,0.03,0,0.15,0.15,0,0.44,0.44,0,18,18,0
D,DREGION,,2,"2018/06/17 04:05:00",1,QLD1,1,13.8,0,13.8,0,0,5129.84,10.82568,5363.03,0,233.19,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,33,,,,,,,,50,,,,,,,,16,,,,,,0,9868.009,240,5119.22656,5129.77,,17.99,,,,49.75,,,,,,,,,,,,,,,,,,,9.7,9.7,0,9.5,9.5,0,18.89,18.89,0,23.98,23.98,0,0.03,0.03,0,0.15,0.15,0,0.44,0.44,0,18,18,0
D,DREGION,,2,"2018/06/17 04:05:00",1,SA1,1,11.82772,0,11.82772,0,0,902.58,-2.63356,1089.73,0,187.15,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2535.727,80,919.33289,903.28,,40,,,,0,,,,,,,,,,,,,,,,,,,9.7,9.7,0,9.5,9.5,0,18.89,18.89,0,23.98,23.98,0,0.03,0.03,0,0.15,0.15,0,0.44,0.44,0,18,18,0
D,DREGION,,2,"2018/06/17 04:05:00",1,TAS1,1,25.29051,0,25.29051,0,0,1005.34,2.42413,1090.77,0,85.43,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,1.06,,,,,,,,100,,,,,,,,60.47,,,,,,0.57716,2175.666,0,1003.68732,1005.76,,35.01,,,,49.67,,,,,,,,,,,,,,,,,,,10,10,0,9.5,9.5,0,20,20,0,25.09,25.09,0,0,0,0,0,0,0,0,0,0,6,6,0
D,DREGION,,2,"2018/06/17 04:05:00",1,VIC1,1,12.20942,0,12.20942,0,0,3913.53,-3.66138,4637.05,0,723.52,0,,,183.97,,,,,,,,110,,,,,,,,40,,,,,,,,102.84,,,,,,,,48,,,,,,,,91,,,,,,0,8572.886,0,3931.34863,3928.03,,4,,,,4,,,,,,,,,,,,,,,,,,,9.7,9.7,0,9.5,9.5,0,18.89,18.89,0,23.98,23.98,0,0.03,0.03,0,0.15,0.15,0,0.44,0.44,0,18,18,0
