C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/10/16,04:05:34,0000000300094344,,0000000300094338
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/10/15 04:05:00",1,NSW1,0,52.51993,0,52.51993,0,0,6119.84,32.53809,5170.97,120,-1068.87,0,,,70,,,,,,,,52,,,,,,,,50,,,,,,,,231.29,,,,,,,,137.67,,,,,,,,117.67,,,,,,0,10256.12877,120,6240.63818,6266.66,,16.5,,,,103,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0.99,0.99,0,40.54018,40.54018,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,13,13,0
D,DREGION,,2,"2018/10/15 04:05:00",1,QLD1,0,48.95007,0,48.95007,0,0,5033.15,21.64404,5462.46,0,429.31,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,31,,,,,,,,190.8,,,,,,,,166.83,,,,,,0,9617.692,0,5017.10742,5037.46,,43.38,,,,150.83,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0.99,0.99,0,40.54018,40.54018,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,13,13,0
D,DREGION,,2,"2018/10/15 04:05:00",1,SA1,0,46.12944,0,46.12944,0,0,921.38,-2.55926,1058.73,0,137.35,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2158.836,80,925.52942,921.92,,29.26,,,,30,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0.99,0.99,0,40.54018,40.54018,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,13,13,0
D,DREGION,,2,"2018/10/15 04:05:00",1,TAS1,0,49.93189,0,49.93189,0,0,896.27,2.20535,642.41,0,-253.86,0,,,60.47,,,,,,,,105.11,,,,,,,,31.51,,,,,,,,53.92,,,,,,,,95.36,,,,,,,,76.29,,,,,,0,1963.378,0,894.06732,896.27,,60.85,,,,15.28,,,,,,,,,,,,,,,,,,,9.95,9.95,0,4.95,4.95,0,8.95,8.95,0,8.95,8.95,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,13,13,0
D,DREGION,,2,"2018/10/15 04:05:00",1,VIC1,0,48.02986,0,48.02986,0,0,3578.03,15.20972,4379.41,0,801.37,0,,,100,,,,,,,,40,,,,,,,,0,,,,,,,,16,,,,,,,,28.68,,,,,,,,47.72,,,,,,0,7785.40832,0,3581.77563,3591.66,,0,,,,4,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0.99,0.99,0,40.54018,40.54018,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,13,13,0
D,DREGION,,2,"2018/10/15 04:05:00",1,NSW1,1,51.93239,0,51.93239,0,0,6119.84,32.53809,5129.8,120,-1110.04,0,,,70,,,,,,,,52,,,,,,,,50,,,,,,,,229.67,,,,,,,,137.67,,,,,,,,127.67,,,,,,0,10256.12877,120,6240.63818,6270.91,,16.5,,,,102,,,,,,,,,,,,,,,,,,,1.48,1.48,0,1.88,1.88,0,0.99,0.99,0,40.54004,40.54004,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,13,13,0
D,DREGION,,2,"2018/10/15 04:05:00",1,QLD1,1,48.94993,0,48.94993,0,0,5033.15,21.64404,5397.21,0,364.05,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,31,,,,,,,,190.8,,,,,,,,166.83,,,,,,0,9617.692,0,5017.10742,5036.17,,53.33,,,,151.83,,,,,,,,,,,,,,,,,,,1.48,1.48,0,1.88,1.88,0,0.99,0.99,0,40.54004,40.54004,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,13,13,0
D,DREGION,,2,"2018/10/15 04:05:00",1,SA1,1,43.09306,0,43.09306,0,0,921.38,-2.55926,1188.8,0,267.43,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,0,2158.836,80,925.52942,923.8,,19.31,,,,30,,,,,,,,,,,,,,,,,,,1.48,1.48,0,1.88,1.88,0,0.99,0.99,0,40.54004,40.54004,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,13,13,0
D,DREGION,,2,"2018/10/15 04:05:00",1,TAS1,1,48.70184,0,48.70184,0,0,896.27,2.20535,638.02,0,-258.26,0,,,60.47,,,,,,,,105.11,,,,,,,,31.51,,,,,,,,53.92,,,,,,,,95.36,,,,,,,,79.79,,,,,,0,1963.378,0,894.06732,896.27,,60.85,,,,15.28,,,,,,,,,,,,,,,,,,,9.95,9.95,0,4.95,4.95,0,8.95,8.95,0,8.95,8.95,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,13,13,0
D,DREGION,,2,"2018/10/15 04:05:00",1,VIC1,1,46.84667,0,46.84667,0,0,3578.03,15.20972,4374.41,0,796.37,0,,,100,,,,,,,,40,,,,,,,,0,,,,,,,,16,,,,,,,,27.05,,,,,,,,32.6,,,,,,0,7785.40832,0,3581.77563,3601.09,,0,,,,4,,,,,,,,,,,,,,,,,,,1.48,1.48,0,1.88,1.88,0,0.99,0.99,0,40.54004,40.54004,0,0.03,0.03,0,0.12,0.12,0,0.43,0.43,0,13,13,0
