C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/08/09,04:05:30,0000000297837692,,0000000297837686
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/08/08 04:05:00",1,NSW1,0,59.75025,0,59.75025,0,0,6776.14,-11.9209,5567.79,40,-1248.35,0,,,127,,,,,,,,14,,,,,,,,32,,,,,,,,318,,,,,,,,184.86,,,,,,,,156,,,,,,7.47877,9664.66,40,6874.24707,6877.21,,49.5,,,,49.01,,,,,,,,,,,,,,,,,,,2.78,2.78,0,4.95,4.95,0,9,9,0,9,9,0,0.03,0.03,0,0.07,0.07,0,1.56,1.56,0,10.44164,10.44164,0
D,DREGION,,2,"2018/08/08 04:05:00",1,QLD1,0,59.95,0,59.95,0,0,5274.1,2.29541,5561.98,243,44.88,0,,,5,,,,,,,,0,,,,,,,,0,,,,,,,,35,,,,,,,,118,,,,,,,,91,,,,,,15.19718,9597.39833,243,5500.1084,5516.98,,30,,,,78.83,,,,,,,,,,,,,,,,,,,2.78,2.78,0,4.95,4.95,0,9,9,0,9,9,0,0.03,0.03,0,0.07,0.07,0,1.56,1.56,0,10.44164,10.44164,0
D,DREGION,,2,"2018/08/08 04:05:00",1,SA1,0,21.19657,0,21.19657,0,0,967.49,3.63192,1310.15,40,302.67,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,3.32941,2996.079,80,1009.05206,1014.35,,0,,,,0,,,,,,,,,,,,,,,,,,,2.78,2.78,0,4.95,4.95,0,9,9,0,9,9,0,0.03,0.03,0,0.07,0.07,0,1.56,1.56,0,10.44164,10.44164,0
D,DREGION,,2,"2018/08/08 04:05:00",1,TAS1,0,23.49587,0,23.49587,0,0,1051.64,1.86072,1446.82,0,395.18,0,,,20.64,,,,,,,,102.24,,,,,,,,3.42,,,,,,,,0,,,,,,,,9.56,,,,,,,,35,,,,,,3.11903,2494.921,0,1060.9917,1065.28,,40.5,,,,10,,,,,,,,,,,,,,,,,,,2.78,2.78,0,4.95,4.95,0,9,9,0,9,9,0,0.03,0.03,0,0.07,0.07,0,1.56,1.56,0,10.44164,10.44164,0
D,DREGION,,2,"2018/08/08 04:05:00",1,VIC1,0,9,0,9,0,0,3995.37,-0.51343,4633.11,0,637.74,0,,,102.54,,,,,,,,52.54,,,,,,,,15,,,,,,,,137,,,,,,,,109,,,,,,,,95.42,,,,,,9.44442,9252.23013,0,4043.38184,4046.04,,0,,,,0,,,,,,,,,,,,,,,,,,,2.78,2.78,0,4.95,4.95,0,9,9,0,9,9,0,0.03,0.03,0,0.07,0.07,0,1.56,1.56,0,10.44164,10.44164,0
D,DREGION,,2,"2018/08/08 04:05:00",1,NSW1,1,59.75025,0,59.75025,0,0,6776.14,-11.9209,5593.9,40,-1222.24,0,,,127,,,,,,,,34,,,,,,,,32,,,,,,,,318,,,,,,,,188,,,,,,,,160.82,,,,,,7.47877,9664.66,40,6874.24707,6874.07,,49,,,,49,,,,,,,,,,,,,,,,,,,2.8,2.8,0,4.95,4.95,0,9,9,0,9,9,0,0.03,0.03,0,0.07,0.07,0,1.68736,1.68736,0,10.56985,10.56985,0
D,DREGION,,2,"2018/08/08 04:05:00",1,QLD1,1,59.95,0,59.95,0,0,5274.1,2.29541,5561.98,243,44.88,0,,,5,,,,,,,,0,,,,,,,,0,,,,,,,,35,,,,,,,,118,,,,,,,,91,,,,,,15.19718,9597.39833,243,5500.1084,5516.98,,28.06,,,,80.24,,,,,,,,,,,,,,,,,,,2.8,2.8,0,4.95,4.95,0,9,9,0,9,9,0,0.03,0.03,0,0.07,0.07,0,1.68736,1.68736,0,10.56985,10.56985,0
D,DREGION,,2,"2018/08/08 04:05:00",1,SA1,1,7.04601,0,7.04601,0,0,967.49,3.63192,1390.15,40,382.67,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,3.32941,2996.079,80,1009.05206,1020.42,,0,,,,0,,,,,,,,,,,,,,,,,,,2.8,2.8,0,4.95,4.95,0,9,9,0,9,9,0,0.03,0.03,0,0.07,0.07,0,1.68736,1.68736,0,10.56985,10.56985,0
D,DREGION,,2,"2018/08/08 04:05:00",1,TAS1,1,7.93789,0,7.93789,0,0,1051.64,1.86072,1454.82,0,403.18,0,,,18.18,,,,,,,,79.78,,,,,,,,3.42,,,,,,,,0,,,,,,,,11.82,,,,,,,,35,,,,,,3.11903,2494.921,0,1060.9917,1065.84,,42.94,,,,10,,,,,,,,,,,,,,,,,,,2.8,2.8,0,4.95,4.95,0,9,9,0,9,9,0,0.03,0.03,0,0.07,0.07,0,1.68736,1.68736,0,10.56985,10.56985,0
D,DREGION,,2,"2018/08/08 04:05:00",1,VIC1,1,27.97938,0,27.97938,0,0,3995.37,-0.51343,4533.98,0,538.61,0,,,105,,,,,,,,55,,,,,,,,15,,,,,,,,137,,,,,,,,105,,,,,,,,92,,,,,,9.44442,9252.23013,0,4043.38184,4057.52,,0,,,,0,,,,,,,,,,,,,,,,,,,2.8,2.8,0,4.95,4.95,0,9,9,0,9,9,0,0.03,0.03,0,0.07,0.07,0,1.68736,1.68736,0,10.56985,10.56985,0
