C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/07/30,04:05:36,0000000297493023,,0000000297493017
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/07/29 04:05:00",1,NSW1,0,38.5226,0,38.5226,0,0,6102.15,-17.33594,4701.01,40,-1441.14,0,,,24.19,,,,,,,,12,,,,,,,,12,,,,,,,,337.04,,,,,,,,246,,,,,,,,225,,,,,,0,11360.01,40,6226.24023,6213,,32.76,,,,43,,,,,,,,,,,,,,,,,,,4.99,4.99,0,10,10,0,9.79,9.79,0,9.79,9.79,0,0.02,0.02,0,0.03,0.03,0,0.07,0.07,0,10,10,0
D,DREGION,,2,"2018/07/29 04:05:00",1,QLD1,0,37.31323,0,37.31323,0,0,4971.56,33.74194,5436.16,240,224.6,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,111,,,,,,,,81.25,,,,,,0,9646.56352,480,5181.42676,5212.51,,0,,,,94.75,,,,,,,,,,,,,,,,,,,4.99,4.99,0,10,10,0,9.79,9.79,0,9.79,9.79,0,0.02,0.02,0,0.03,0.03,0,0.07,0.07,0,10,10,0
D,DREGION,,2,"2018/07/29 04:05:00",1,SA1,0,15.77037,0,15.77037,0,0,960.52,-2.63919,1212.22,0,251.7,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-4.55039,2890.681,80,986.93335,966.98,,37.24,,,,10,,,,,,,,,,,,,,,,,,,4.99,4.99,0,10,10,0,9.79,9.79,0,9.79,9.79,0,0.02,0.02,0,0.03,0.03,0,0.07,0.07,0,10,10,0
D,DREGION,,2,"2018/07/29 04:05:00",1,TAS1,0,5.02993,0,5.02993,0,0,1062.57,2.00479,1494.48,0,431.91,0,,,223.27,,,,,,,,163.99,,,,,,,,45.09,,,,,,,,49.22,,,,,,,,13.85,,,,,,,,13.85,,,,,,0,2322.137,0,1069.52661,1078.89,,50,,,,10,,,,,,,,,,,,,,,,,,,1.45,1.45,0,1.8,1.8,0,8.92,8.92,0,8.92,8.92,0,0.02,0.02,0,0.03,0.03,0,0.07,0.07,0,8.91007,8.91007,0
D,DREGION,,2,"2018/07/29 04:05:00",1,VIC1,0,8.99958,0,8.99958,0,0,3630.48,-17.75342,4310.97,0,680.49,0,,,15,,,,,,,,15,,,,,,,,15,,,,,,,,66,,,,,,,,72.25,,,,,,,,79,,,,,,0,8805.90864,0,3708.78345,3683.48,,0,,,,0,,,,,,,,,,,,,,,,,,,4.99,4.99,0,10,10,0,9.79,9.79,0,9.79,9.79,0,0.02,0.02,0,0.03,0.03,0,0.07,0.07,0,10,10,0
D,DREGION,,2,"2018/07/29 04:05:00",1,NSW1,1,42.56014,0,42.56014,0,0,6102.15,-17.33594,4689.04,40,-1453.11,0,,,64.64,,,,,,,,12,,,,,,,,12,,,,,,,,311,,,,,,,,230,,,,,,,,214,,,,,,0,11360.01,40,6226.24023,6218.94,,32.76,,,,43,,,,,,,,,,,,,,,,,,,4.95,4.95,0,9.99,9.99,0,9,9,0,9,9,0,0.02,0.02,0,0.03,0.03,0,0.15,0.15,0,10,10,0
D,DREGION,,2,"2018/07/29 04:05:00",1,QLD1,1,41.49646,0,41.49646,0,0,4971.56,33.74194,5396.47,240,184.91,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,19,,,,,,,,97.69,,,,,,,,73,,,,,,0,9646.56352,480,5181.42676,5212.13,,0,,,,86.58,,,,,,,,,,,,,,,,,,,4.95,4.95,0,9.99,9.99,0,9,9,0,9,9,0,0.02,0.02,0,0.03,0.03,0,0.15,0.15,0,10,10,0
D,DREGION,,2,"2018/07/29 04:05:00",1,SA1,1,9.3115,0,9.3115,0,0,960.52,-2.63919,1292.22,0,331.7,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-4.55039,2890.681,80,986.93335,973.32,,37.24,,,,10,,,,,,,,,,,,,,,,,,,4.95,4.95,0,9.99,9.99,0,9,9,0,9,9,0,0.02,0.02,0,0.03,0.03,0,0.15,0.15,0,10,10,0
D,DREGION,,2,"2018/07/29 04:05:00",1,TAS1,1,4.92937,0,4.92937,0,0,1062.57,2.00479,1449.06,0,386.49,0,,,182.57,,,,,,,,163.99,,,,,,,,45.09,,,,,,,,50,,,,,,,,55.98,,,,,,,,38.67,,,,,,0,2322.137,0,1069.52661,1075.6,,50,,,,49,,,,,,,,,,,,,,,,,,,4.95,4.95,0,4.95,4.95,0,9,9,0,9,9,0,0.02,0.02,0,0.03,0.03,0,0.15,0.15,0,8.99063,8.99063,0
D,DREGION,,2,"2018/07/29 04:05:00",1,VIC1,1,19.15371,0,19.15371,0,0,3630.48,-17.75342,4352.37,0,721.89,0,,,15.25,,,,,,,,15,,,,,,,,15,,,,,,,,66,,,,,,,,60,,,,,,,,74,,,,,,0,8805.90864,0,3708.78345,3699.16,,0,,,,0,,,,,,,,,,,,,,,,,,,4.95,4.95,0,9.99,9.99,0,9,9,0,9,9,0,0.02,0.02,0,0.03,0.03,0,0.15,0.15,0,10,10,0
