C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2018/09/09,04:05:40,0000000298878748,,0000000298878742
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2018/09/08 04:05:00",1,NSW1,0,114.52245,0,114.52245,0,0,6169.16,-9.83691,5771.71,0,-397.45,0,,,34,,,,,,,,2.14,,,,,,,,0,,,,,,,,403.23,,,,,,,,215.2,,,,,,,,186.2,,,,,,-3.6222,10140.71236,0,6191.72314,6179.61,,2,,,,21.91,,,,,,,,,,,,,,,,,,,40,40,0,20,20,0,30,30,0,56.57988,56.57988,0,0,0,0,0.01,0.01,0,0.19,0.19,0,0.19,0.19,0
D,DREGION,,2,"2018/09/08 04:05:00",1,QLD1,0,64.99,0,64.99,0,0,5097.78,39.50806,5482.85,0,385.06,0,,,40,,,,,,,,100,,,,,,,,100,,,,,,,,34,,,,,,,,171,,,,,,,,153,,,,,,-0.92281,9104.16767,240,5064.14063,5103.21,,26.47,,,,98.09,,,,,,,,,,,,,,,,,,,40,40,0,20,20,0,30,30,0,56.57988,56.57988,0,13.06857,13.06857,0,17.99,17.99,0,14.19005,14.19005,0,14.19005,14.19005,0
D,DREGION,,2,"2018/09/08 04:05:00",1,SA1,0,128.1444,0,128.1444,0,0,993.24,2.00918,698.87,0,-294.37,0,,,40,,,,,,,,18.54,,,,,,,,0,,,,,,,,41,,,,,,,,61.91,,,,,,,,102.24,,,,,,-3.26813,2104.871,80,1033.19714,996.52,,40,,,,0,,,,,,,,,,,,,,,,,,,40,40,0,20,20,0,30,30,0,56.57988,56.57988,0,0,0,0,0.01,0.01,0,0.19,0.19,0,0.19,0.19,0
D,DREGION,,2,"2018/09/08 04:05:00",1,TAS1,0,72.18,0,72.18,0,0,1149.65,2.63196,1649.53,0,499.88,0,,,130,,,,,,,,74.33,,,,,,,,59.46,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,13.69339,2148.455,0,1154.44507,1171.53,,50,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,3.95,3.95,0
D,DREGION,,2,"2018/09/08 04:05:00",1,VIC1,0,117,0,117,0,0,4097.75,-12.01758,3963.92,0,-133.84,0,,,50.27,,,,,,,,10,,,,,,,,0,,,,,,,,68,,,,,,,,56,,,,,,,,62.67,,,,,,0,7220.932,0,4130.07422,4116.01,,10,,,,10,,,,,,,,,,,,,,,,,,,40,40,0,20,20,0,30,30,0,56.57988,56.57988,0,0,0,0,0.01,0.01,0,0.19,0.19,0,0.19,0.19,0
D,DREGION,,2,"2018/09/08 04:05:00",1,NSW1,1,114.52245,0,114.52245,0,0,6169.16,-9.83691,5781.78,0,-387.39,0,,,34,,,,,,,,6,,,,,,,,0,,,,,,,,368.58,,,,,,,,203.42,,,,,,,,179.2,,,,,,-3.6222,10140.71236,0,6191.72314,6180.02,,2,,,,30.94,,,,,,,,,,,,,,,,,,,15,15,0,14.75,14.75,0,28.49,28.49,0,28.49,28.49,0,0,0,0,0.06,0.06,0,0.19,0.19,0,0.19,0.19,0
D,DREGION,,2,"2018/09/08 04:05:00",1,QLD1,1,64.78,0,64.78,0,0,5097.78,39.50806,5488.94,0,391.15,0,,,35.54,,,,,,,,106,,,,,,,,106,,,,,,,,34,,,,,,,,171,,,,,,,,145.55,,,,,,-0.92281,9104.16767,240,5064.14063,5103.3,,36.93,,,,65.02,,,,,,,,,,,,,,,,,,,15,15,0,14.75,14.75,0,28.49,28.49,0,28.49,28.49,0,14.95,14.95,0,20.57167,20.57167,0,9.99,9.99,0,9.99,9.99,0
D,DREGION,,2,"2018/09/08 04:05:00",1,SA1,1,126.79592,0,126.79592,0,0,993.24,2.00918,738.87,0,-254.37,0,,,40,,,,,,,,18.54,,,,,,,,0,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,-3.26813,2104.871,80,1033.19714,995.64,,40,,,,0,,,,,,,,,,,,,,,,,,,15,15,0,14.75,14.75,0,28.49,28.49,0,28.49,28.49,0,0,0,0,0.06,0.06,0,0.19,0.19,0,0.19,0.19,0
D,DREGION,,2,"2018/09/08 04:05:00",1,TAS1,1,72.18,0,72.18,0,0,1149.65,2.63196,1586.16,0,436.51,0,,,130,,,,,,,,60,,,,,,,,0,,,,,,,,24.72,,,,,,,,8.86,,,,,,,,8.86,,,,,,13.69339,2148.455,0,1154.44507,1166.33,,50,,,,30,,,,,,,,,,,,,,,,,,,5.16966,5.16966,0,1.8,1.8,0,14.4,14.4,0,14.4,14.4,0,0,0,0,0.06,0.06,0,0.19,0.19,0,0.19,0.19,0
D,DREGION,,2,"2018/09/08 04:05:00",1,VIC1,1,117,0,117,0,0,4097.75,-12.01758,3962,0,-135.76,0,,,44.27,,,,,,,,14.46,,,,,,,,0,,,,,,,,68,,,,,,,,52,,,,,,,,57.67,,,,,,0,7220.932,0,4130.07422,4112.45,,10,,,,10,,,,,,,,,,,,,,,,,,,15,15,0,14.75,14.75,0,28.49,28.49,0,28.49,28.49,0,0,0,0,0.06,0.06,0,0.19,0.19,0,0.19,0.19,0
D,DREGION,,2,"2018/09/08 04:10:00",1,NSW1,0,124.48893,0,124.48893,0,0,6251.39,-25.68115,5828.2,0,-423.2,0,,,34,,,,,,,,3.89,,,,,,,,0,,,,,,,,390.42,,,,,,,,215.2,,,,,,,,186.2,,,,,,0,10166.30475,0,6293.11572,6261.31,,2,,,,31,,,,,,,,,,,,,,,,,,,40,40,0,20,20,0,30,30,0,35.47893,35.47893,0,0,0,0,0.01,0.01,0,0.19,0.19,0,0.19,0.19,0
D,DREGION,,2,"2018/09/08 04:10:00",1,QLD1,0,64.78,0,64.78,0,0,5058.09,6.60596,5440.12,0,382.03,0,,,43.87,,,,,,,,98,,,,,,,,98,,,,,,,,34,,,,,,,,171,,,,,,,,153,,,,,,4.87611,9107.03078,240,5054.08936,5063.48,,20,,,,89,,,,,,,,,,,,,,,,,,,40,40,0,20,20,0,30,30,0,35.47893,35.47893,0,17.99,17.99,0,19.14769,19.14769,0,17.99,17.99,0,17.99,17.99,0
D,DREGION,,2,"2018/09/08 04:10:00",1,SA1,0,138,0,138,0,0,989.32,-1.23874,714.46,0,-274.86,0,,,40,,,,,,,,18.54,,,,,,,,0,,,,,,,,53.37,,,,,,,,60.43,,,,,,,,100.76,,,,,,0,2108.087,80,997.99664,992.25,,40,,,,0,,,,,,,,,,,,,,,,,,,40,40,0,20,20,0,30,30,0,35.47893,35.47893,0,0,0,0,0.01,0.01,0,0.19,0.19,0,0.19,0.19,0
D,DREGION,,2,"2018/09/08 04:10:00",1,TAS1,0,108.84,0,108.84,0,0,1138.99,1.90121,1638.87,0,499.88,0,,,130,,,,,,,,74.25,,,,,,,,59.4,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,2.65731,2144.375,0,1153.27576,1160.87,,50,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.07,0.07,0,0.19,0.19,0,14.9,14.9,0
D,DREGION,,2,"2018/09/08 04:10:00",1,VIC1,0,126.53817,0,126.53817,0,0,4187.6,-9.34082,4060.67,0,-126.93,0,,,53.52,,,,,,,,10,,,,,,,,0,,,,,,,,68,,,,,,,,56,,,,,,,,62.67,,,,,,6.80933,7221.673,0,4206.37402,4204.42,,10,,,,10,,,,,,,,,,,,,,,,,,,40,40,0,20,20,0,30,30,0,35.47893,35.47893,0,0,0,0,0.01,0.01,0,0.19,0.19,0,0.19,0.19,0
D,DREGION,,2,"2018/09/08 04:10:00",1,NSW1,1,125.81595,0,125.81595,0,0,6251.39,-25.68115,5840.25,0,-411.15,0,,,34,,,,,,,,6,,,,,,,,0,,,,,,,,381.43,,,,,,,,215.2,,,,,,,,182.2,,,,,,0,10166.30475,0,6293.11572,6260.1,,2,,,,36,,,,,,,,,,,,,,,,,,,20,20,0,20,20,0,30,30,0,30.05,30.05,0,0,0,0,0.07,0.07,0,0.43,0.43,0,0.43,0.43,0
D,DREGION,,2,"2018/09/08 04:10:00",1,QLD1,1,51.37326,0,51.37326,0,0,5058.09,6.60596,5405.73,0,347.64,0,,,0,,,,,,,,64.07,,,,,,,,64.07,,,,,,,,34,,,,,,,,171,,,,,,,,149,,,,,,4.87611,9107.03078,240,5054.08936,5063.02,,29.94,,,,66.3,,,,,,,,,,,,,,,,,,,20,20,0,20,20,0,30,30,0,30.05,30.05,0,17.99,17.99,0,34,34,0,18.99,18.99,0,18.99,18.99,0
D,DREGION,,2,"2018/09/08 04:10:00",1,SA1,1,138.00005,0,138.00005,0,0,989.32,-1.23874,756.49,0,-232.83,0,,,40,,,,,,,,18.54,,,,,,,,12.48,,,,,,,,55.4,,,,,,,,39.77,,,,,,,,89.1,,,,,,0,2108.087,80,997.99664,991.38,,40,,,,0,,,,,,,,,,,,,,,,,,,20,20,0,20,20,0,30,30,0,30.05,30.05,0,0,0,0,0.07,0.07,0,0.43,0.43,0,0.43,0.43,0
D,DREGION,,2,"2018/09/08 04:10:00",1,TAS1,1,59.38469,0,59.38469,0,0,1138.99,1.90121,1612.19,0,473.19,0,,,137.46,,,,,,,,86.07,,,,,,,,16.82,,,,,,,,3.3,,,,,,,,0,,,,,,,,0,,,,,,2.65731,2144.375,0,1153.27576,1158.6,,50,,,,17.7,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8.9,8.9,0,8.95,8.95,0,0.03,0.03,0,0.07,0.07,0,0.43,0.43,0,0.43,0.43,0
D,DREGION,,2,"2018/09/08 04:10:00",1,VIC1,1,127.88703,0,127.88703,0,0,4187.6,-9.34082,4059.67,0,-127.93,0,,,80,,,,,,,,30,,,,,,,,10,,,,,,,,68,,,,,,,,52,,,,,,,,57.67,,,,,,6.80933,7221.673,0,4206.37402,4201.22,,10,,,,10,,,,,,,,,,,,,,,,,,,20,20,0,20,20,0,30,30,0,30.05,30.05,0,0,0,0,0.07,0.07,0,0.43,0.43,0,0.43,0.43,0
D,DREGION,,2,"2018/09/08 04:15:00",1,NSW1,0,124.56362,0,124.56362,0,0,6299.02,-22.05566,5846.17,0,-452.84,0,,,34,,,,,,,,0,,,,,,,,0,,,,,,,,376.15,,,,,,,,215.2,,,,,,,,186.2,,,,,,-1.85002,10161.36275,0,6334.33691,6308.94,,17.83,,,,39,,,,,,,,,,,,,,,,,,,40,40,0,20,20,0,30,30,0,41.73362,41.73362,0,0,0,0,0,0,0,0.19,0.19,0,18.4,18.4,0
D,DREGION,,2,"2018/09/08 04:15:00",1,QLD1,0,64.78,0,64.78,0,0,5078.31,2.38989,5468.94,0,390.64,0,,,30,,,,,,,,106,,,,,,,,106,,,,,,,,34,,,,,,,,171,,,,,,,,153,,,,,,3.21529,9107.14137,240,5078.74609,5083.79,,42.17,,,,81,,,,,,,,,,,,,,,,,,,40,40,0,20,20,0,30,30,0,41.73362,41.73362,0,28.47369,28.47369,0,19.95456,19.95456,0,6.79,6.79,0,25,25,0
D,DREGION,,2,"2018/09/08 04:15:00",1,SA1,0,138,0,138,0,0,999.45,-2.08249,729.95,0,-269.51,0,,,40,,,,,,,,19,,,,,,,,0,,,,,,,,67.36,,,,,,,,59.49,,,,,,,,99.82,,,,,,6.09797,2109.589,80,997.92255,1002.28,,0,,,,0,,,,,,,,,,,,,,,,,,,40,40,0,20,20,0,30,30,0,41.73362,41.73362,0,0,0,0,0,0,0,0.19,0.19,0,18.4,18.4,0
